,노래 제목,랭킹
1134,"Kato, Sigala - Show You Love (Feat. Hailee Steinfeld)",1
1135,Syn Cole - The Daze (Feat. Madame Buttons),1
1136,The Magician - Together,1
1137,검정치마 - International Love Song,1
1138,Babyface - Lover And Friend,1
1139,스마일리스마일 (SmileySmile) - SmileySmile,1
1140,Iceleak - Something In The Water,1
1141,백예린 - 우주를 건너,1
1142,스피카 - LONELY,1
1143,Twin Forks - Cross My Mind,1
1144,Alex Mills - Stayed Too Long,1
1145,GOSTO - Cigarette,1
1146,Mabel - Don`t Call Me Up,1
1147,방탄소년단 - 호르몬 전쟁,1
1148,The Him - Found Me (feat. Maria Hazell),1
1149,Why Don`t We - Cold In LA,1
1150,장희원 - 여름땡,1
1151,나인뮤지스 - 돌스 (Dolls),1
1152,"Gryffin - Winnebago(Feat. Quinn XCII, Daniel Wilson)",1
1153,코델 (Codel) - Beautiful Thing,1
1154,Apink (에이핑크) - FIVE,1
1155,Mardelas - Eclipse,1
1156,"Not3s, Mabel - Fine Line",1
1157,Echosmith - Dear World,1
1158,NoGoD - 櫻 / Sakura (벚꽃),1
1159,"Refeci, Emelie Cyreus - Talkin Bout Dancin",1
1160,SUPER JUNIOR (슈퍼주니어) - Devil,1
1161,I Heart Sharks - Walk At Night,1
1162,"HISPOP UNITED - HIGHER (Feat. Zach, Kailah of WRD)",1
1163,더블케이 (Double K) - 너가 날 떠나면 안되는 이유 (Feat. 정표),1
1164,"샵 - Tell Me, Tell Me",1
1165,레인보우 - Tell Me Tell Me,1
1166,방탄소년단 - 상남자 (Boy In Luv),1
1167,롤러 코스터 - Runner (Day By Day),1
1168,"Martin Garrix, Bebe Rexha - In The Name Of Love",1
1169,Bye Bye Badman - Island Island,1
1170,7 go up - Yum-Yum (얌얌),1
1171,브라운 아이드 소울 - 너를,1
1172,KIKKR - Signs (Feat. Ideh),1
1173,아이유 - 팔레트 (Feat. G-DRAGON),1
1174,S.E.S. - Just A Feeling,1
1175,"Jonas Blue, Sabrina Carpenter - Alien",1
1176,Chayanne - Que Me Has Hecho (Feat. Wisin),1
1177,양세형 X BewhY - 만세,1
1178,Lady GaGa - The Cure,1
1179,"슬리피, 송지은 - 쿨밤",1
1180,Fortune - Blackboard,1
1181,CLC - 어느 별에서 왔니 (What Planet Are You From?),1
1182,Halsey - Nightmare,1
1183,John Mayer - New Light,1
1184,김현정 - 단칼 (Dance),1
1185,Pink - So What,1
1186,블락비 (Block B) - JACKPOT,1
1187,시크릿 - TALK THAT,1
1188,Devin More - Eastway Interlude,1
1189,YESEO (예서) - No City For Love,1
1190,"BLR, NBLM - Don`t You Love This Feeling",1
1191,여자친구 (GFRIEND) - 시간을 달려서 (Rough),1
1192,볼빨간사춘기 - 나들이 갈까,1
1193,Kita Alexander - Like You Want To,1
1194,"Gryffin, Illenium - Feel Good (Feat. Daya)",1
1195,김건모 - 잘못된 만남,1
1196,"Annie Drury, Moonracer - City Lights",1
1197,블랙 스트라이크 - Be My Friend (Feat. 김태현),1
1198,Coldplay - Adventure Of A Lifetime (Matoma Remix),1
1199,Francesco Gabbani - Occidentali`s Karma (Marc Benjamin & DNMKG Remix),1
1200,Flo Rida - Club Can`t Handle Me (Feat. David Guetta),1
1201,정바스 - 밤이라서 하는 말 (Feat. Jozu),1
1202,Tungevaag & Raaban - Wolf (Extended Mix),1
1203,EDX - Make Me Feel Good (Radio Edit),1
1204,Ariana Grande - Side To Side (Feat. Nicki Minaj),1
1205,Sakakibara Dai - 踊り子 / Odoriko (무희),1
1206,Blonde - All Cried Out (Feat. Alex Newell) (Oliver Nelson Remix),1
1207,Two Door Cinema Club - Bad Decisions,1
1208,웨스턴 카잇 (Western Kite) - 좀비,1
1209,Berhana - Janet,1
1210,Teesy - Girls,1
1211,uju (우주) - 불을 밝혀줘,1
1212,"효린, 창모 (CHANGMO) - BLUE MOON (Prod. GroovyRoom)",1
1213,걸스데이 - 잘해줘봐야 (Nothing Lasts Up),1
1214,엠씨더맥스 - 태양은 가득히 (2007 New Ver.),1
1215,이햐 - SEOUL CITY POP,1
1216,닉앤쌔미 (Nick&Sammy) - Summertime,1
1217,Bleachers - Don`t Take The Money,1
1218,멜로디데이 (MelodyDay) - 깔로 (Color),1
1219,Nerina Pallot - Stay Lucky,1
1220,차우 (Chawoo) - Amazing,1
1221,EVERGLOW (에버글로우) - 봉봉쇼콜라 (Bon Bon Chocolat),1
1222,쿨 (COOL) - All For You,1
1223,Becky G - Mayores (Feat. Bad Bunny),1
1224,"Tep No - Karma, You Got Owned",1
1225,GODAMN - Kickers,1
1226,문차일드 - Summer Couple (태양은 가득히),1
1227,방탄소년단 - 쩔어,1
1228,Owl City - Fireflies,1
1229,라니라니 (LaniLani) - You and I,1
1230,Sigrid - Don`t Kill My Vibe,1
1231,Rudimental - Sun Comes Up (Feat. James Arthur),1
1232,Samantha Jade - Best of My Love,1
1233,"조원선, 윤상 - 넌 쉽게 말했지만",1
1234,크레용팝 - 빠빠빠,1
1235,이적 - 같이 걸을까,1
1236,지코 (ZICO) - Artist,1
1237,장범준 - 사랑에 빠졌죠 (당신만이),1
1238,Elvis Presley - It`s Now Or Never,1
1239,Dia Frampton - Gold And Silver,1
1240,Apollo Theo - Hollywould (feat. Chuuwee),1
1241,Regi - Ellie (Feat. Jake Reese),1
1242,TWICE (트와이스) - What is Love?,1
1243,Kim Kaey - Another Shot,1
1244,제이문 (Jay Moon) - 불,1
1245,Red Velvet (레드벨벳) - 한 여름의 크리스마스 (With You),1
1246,Plain White T`s - Rhythm Of Love,1
1247,SNBRN - Beat The Sunrise (Cavego Remix) (Feat. Andrew Watt),1
1248,Mura Masa - 1 Night (Feat. Charli XCX),1
1249,Acogi Groove - Blues Of Nature,1
1250,다비치 - 괜찮아 사랑이야,1
1251,"서교동의 밤 - Walking in the Moonlight (Feat. 다원, Lazier)",1
1252,Conner Youngblood - Los Angeles,1
1253,B1A4 - 잘자요 굿나잇,1
1254,벤 - 오늘은 가지마,1
1255,"Becky Hill, Weiss - I Could Get Used To This",1
1256,"J. Balvin, Willy William - Mi Gente",1
1257,5 Seconds Of Summer - Easier,1
1258,보아 (BoA) - Moto,1
1259,태연 (TAEYEON) - I (Feat. 버벌진트),1
1260,카라 - 루팡 (Lupin),1
1261,펜타곤 - 예뻐죽겠네,1
1262,Graham Candy - Back Into It,1
1263,유승준 - 열정,1
1264,김태우 - 시원해 (Feat. 알리),1
1265,창모 (CHANGMO) - 돈 벌어,1
1266,B.A.P - 하지마 (Stop it),1
1267,Kelde - Afterparty (Radio Edit.),1
1268,Electrick Village - Saiyajin (Radio Edit.),1
1269,WET - All The Ways,1
1270,최영준 - 이 도시의 여름 (Remaster),1
1271,Zion.T - 무중력,1
1272,Acogi Groove - Amigo,1
1273,MIKA - Big Girl (You Are Beautiful),1
1274,"Luis Fonsi, Daddy Yankee - Despacito (Remix) (Feat. Justin Bieber)",1
1275,Queen - Cool Cat,1
1276,Galardo - Move My Body,1
1277,"Adam Levine, R. City - Locked Away",1
1278,위키미키 (Weki Meki) - Picky Picky,1
1279,Alec Benjamin - Let Me Down Slowly,1
1280,DNCE - DANCE,1
1281,Jonas Blue - Mama (Feat. William Singe),1
1282,Taylor Swift - Blank Space,1
1283,WINNER - MILLIONS,1
1284,Manila Killa - All That`s Left (Feat. Joni Fatora),1
1285,A R I Z O N A - Oceans Away (Vicetone Remix),1
1286,MIKA - Popular Song (Feat. Ariana Grande),1
1287,서태지와 아이들 - 환상속의 그대,1
1288,차우 (Chawoo) - BADA (Feat. 심스),1
1289,티아라 - Roly-Poly,1
1290,브레이브걸스 - 롤린 (Rollin`),1
1291,비스트 - Fiction,1
1292,"Steve James, 에릭남 (Eric Nam) - missing you",1
1293,f(x) - MILK,1
1294,Nicky Jam - Si Tu La Ves (Feat. Wisin),1
1295,Gromee - One Last Time (Feat. Jesper Jenset),1
1296,피에스타 - APPLE PIE,1
1297,Troye Sivan - FOOLS,1
1298,"티아라, 다비치 - 비키니 (Feat. 스컬)",1
1299,Bruno Mars - Marry You,1
1300,Anne-Marie - 2002 (BKAYE Remix),1
1301,The Chainsmokers - This Feeling (feat. Kelsea Ballerini),1
1302,Hoody (후디) - 한강 (HANGANG),1
1303,"EDX, Amba Shepherd - Off The Grid",1
1304,Sunstars - Money,1
1305,Kongsted - Gimme Love (Le Boeuf Remix) (Feat. Tilly),1
1306,SHINee (샤이니) - 아.미.고 (Amigo),1
1307,Swanky Tunes - U Got Me Burning,1
1308,샤프 - 연극이 끝난 후,1
1309,Paradis - Toi Et Moi,1
1310,"DJ Khaled - No Brainer (Feat. Justin Bieber, Chance the Rapper & Quavo)",1
1311,크라잉 넛 - 룩셈부르크,1
1312,마마무(Mamamoo) - 장마 (Rainy Season),1
1313,Mardelas - Daybreak,1
1314,David Pfeffer - This Love,1
1315,Hedegaard - That`s Me,1
1316,젝스키스 - Summer In Love,1
1317,Daron Malakian & Scars On Broadway - Lives,1
1318,Arman Cekin - California Dreaming (Feat. Snoop Dogg & Paul Rey),1
1319,Fifth Harmony - The Life,1
1320,kyko - Pull Me Up,1
1321,Martin Jensen - Wait (Feat. Loote),1
1322,Bad Bunny - MIA (feat. Drake),1
1323,Shawn Mendes - In My Blood,1
1324,Yoke Lore - Goodpain,1
1325,브라운 아이즈 - 벌써일년,1
1326,"Henry Fong, Mike Hawkins, Pablo Oliveros - Jump! (Original Mix)",1
1327,Klave - Tagga Till (Radio Edit),1
1328,"Steve Aoki, Walk Off The Earth - Home We`ll Go (Take My Hand) (Merk & Kremont Remix)",1
1329,"MINO (송민호), 지코 (ZICO) - Okey Dokey",1
1330,달 좋은 밤 - 안아줘,1
1331,Pham - Movements (Feat. Yung Fusion),1
1332,코나 - 휴가,1
1333,박재정 - 두 남자 (Duet With 규현),1
1334,"Jonas Blue, Liam Payne, Lennon Stella - Polaroid",1
1335,걸스데이 - Hello Bubble,1
1336,DIA (다이아) - 굿밤 (Good Night),1
1337,스피카 - 러시안룰렛 (Russian Roulette),1
1338,"조아람, 플레이모드 - 셋의 여름",1
1339,"Tim Gartz, Cammora - What You Want (Feat. Nicole Gartz)",1
1340,HAWAI - Circle K (Back To You),1
1341,잔나비 - 투게더!,1
1342,숀 (SHAUN) - Way Back Home (feat. Conor Maynard) [Sam Feldt Edit],1
1343,Martin Jensen - Solo Dance (Club Mix),1
1344,Autograf - Future Soup (Feat. Patrick Baker),1
1345,Cheat Codes - No Promises (Feat. Demi Lovato),1
1346,"Charli XCX, Troye Sivan - 1999 (R3HAB Remix)",1
1347,보아 (BoA) - No.1,1
1348,쿨 (COOL) - 진주 조개잡이,1
1349,"Luis Fonsi, Demi Lovato - chame La Culpa",1
1350,오송 - 여름아 부탁해 (Feat. 리차드),1
1351,EXID - HOT PINK,1
1352,"Nadia Gattas, Le Boeuf - Mess With Me",1
1353,"Cardi B, Bad Bunny, J. Balvin - I Like It",1
1354,Two Door Cinema Club - Something Good Can Work,1
1355,CNCO - Reggaeton Lento (Bailemos),1
1356,Yuna - Best Of Me,1
1357,Prince Royce - El Clavo,1
1358,민수 - 섬,1
1359,달샤벳 - Mr. BangBang,1
1360,Sam Feldt - Wishing Well (Feat. Olivia Sebastianelli) [Club Mix],1
1361,Katy Perry - California Gurls (Feat. Snoop Dogg),1
1362,Kommode - Captain Of Your Sinking Ship,1
1363,Thundercat - Lava Lamp,1
1364,Kingsley Ibeneche - Sanctuary,1
1365,KWAYE - Cool Kids,1
1366,"LSD (Sia, Diplo and Labrinth) - Audio",1
1367,Autolaser - SHADES (Feat. SATICA),1
1368,Tinie Tempah - Girls Like (Feat. Zara Larsson),1
1369,Tujamo - Say What You Wanna (NØ SIGNE Remix),1
1370,검정치마 - 한시 오분 (1:05),1
1371,Anderson .Paak - Am I Wrong (Feat. ScHoolboy Q),1
1372,Mount Cashmore - Love You More,1
1373,NoGoD - 千夜を越えて花束を / Senyawo Koete Hanatabawo (천일밤을 넘어서 꽃다발을) (Acoustic Ver.),1
1374,ALEX ROSS - Dreams (Feat. Dakota & T-Pain),1
1375,HONNE - Warm On A Cold Night,1
1376,임재표 - 조금의 위로를 위한,1
1377,TWICE (트와이스) - OOH-AHH하게,1
1378,MYNGA - Back Home (Matoma Remix) (Feat. Cosmo Klein),1
1379,Wanna One (워너원) - 활활 (Burn It Up),1
1380,에피톤 프로젝트 - 떠나자,1
1381,샵 - Sweety,1
1382,2NE1 - Falling In Love,1
1383,"Shakira, Carlos Vives - La Bicicleta",1
1384,Cliff Richard & The Shadows - Summer Holiday (2003 Remastered Ver.),1
1385,Carly Rae Jepsen - Call Me Maybe,1
1386,Taylor Swift - Shake It Off,1
1387,Dua Lipa - Lost In Your Light (Feat. Miguel),1
1388,애슐리 - HERE WE ARE,1
1389,다이나믹 듀오 - 고백(Go Back) (Feat.정인),1
1390,마인드유 - 나만 없어 (Feat. 브라더수),1
1391,Harrison Craig - She's A Lady,1
1392,"The Chainsmokers, Coldplay - Something Just Like This",1
1393,Jennifer Lopez - El Anillo,1
1394,DIA (다이아) - 우와,1
1395,Red Velvet (레드벨벳) - Bad Dracula,1
1396,Bulow - Two Punks In Love,1
1397,OLIVIO - Splash,1
1398,백예린 - 그의 바다,1
1399,몬스타엑스 - SHINE FOREVER,1
1400,Lucas Estrada - Way Too Good,1
1401,Lucas & Steve - Inception (Ultra Live Anthem 2019),1
1402,Olly Murs - Can`t Say No (MBC 무한도전 삽입곡),1
1403,서사무엘 (Samuel Seo) - Off You,1
1404,"페퍼톤스 (Peppertones) - Ready, Get Set, Go!",1
1405,라니라니 (LaniLani) - 여행을 가요,1
1406,Juanes - El Ratico (Feat. Kali Uchis),1
1407,적재 - 별 보러 가자,1
1408,다비치 - 둘이서 한잔해,1
1409,TARI - Swimming Pool,1
1410,카드 (KARD) - Ride on the wind,1
1411,에픽하이 (EPIK HIGH) - Fly,1
1412,B1A4 - SOLO DAY,1
1413,Meghan Trainor - I`m a Lady (영화 `스머프: 비밀의 숲` OST),1
1414,소녀시대 (GIRLS` GENERATION) - 그 여름 (0805),1
1415,Will Sparks - Untouchable (feat. Aimee Dalton),1
1416,Lost Kings - First Love (Feat. Sabrina Carpenter),1
1417,커피소년 - 전화해줄래,1
1418,Snakehips - Falling (Feat. Malika),1
1419,IGLoo BaY (이글루 베이) - 낙화,1
1420,태연 (TAEYEON) - Cover Up,1
1421,Sonny Denja - Badman,1
1422,Griz - Stop Trippin` (Feat. iDA Hawk) (Nghtmre Remix),1
1423,Go Periscope - Solar Flares,1
1424,Jason Derulo - Broke (Feat. Stevie Wonder & Keith Urban),1
1425,"레나(LENA), Jack Walton, SL.P - WE NEED A CHANGE (레나 & Jack Walton Ver.) [전자맨 Remix]",1
1426,Lovisa - Desafinado,1
1427,에픽하이 (EPIK HIGH) - 선곡표 (Feat. DJ Zio),1
1428,Beyond The Sky - Whatever Whenever,1
1429,Shaggy - Sugarcane,1
1430,Vice - Steady 1234 (Feat. Jasmine Thompson & Skizzy Mars) (Bad Royale Remix),1
1431,"Sam Feldt, Lush & Simon - Fade Away (Feat. Inna)",1
1432,Matoma - Lonely (Feat. MAX),1
1433,The Milk - Rebound (Feat. Blondage),1
1434,Lost Kings - When We Were Young (Feat. Norma Jean Martine),1
1435,"Romeo Blanco, 5NAPBACK, Donna Lugassy - Deep Waters",1
1436,Timeflies - Once In A While,1
1437,Quinn XCII - Another Day in Paradise,1
1438,볼빨간사춘기 - Mermaid,1
1439,Britney Spears - Overprotected,1
1440,Calvin Harris - Summer,1
1441,Odyssey - Mind (Feat. Kimberley Krump),1
1442,랜덤팩토리 - Miss You My Friends (Tempo Up),1
1443,Christopher - Limousine (Feat. Madcon),1
1444,프롬유 (From.U) - 츤데레 (Feat. 406호 프로젝트),1
1445,김완선 - 삐에로는 우릴 보고 웃지,1
1446,"Carly Rae Jepsen, Owl City - Good Time",1
1447,핑클 - 영원한 사랑,1
1448,Bomba Estereo - Soy Yo,1
1449,Supreme Team - 그대로 있어도 돼 (Feat. Crush),1
1450,Camila Cabello - Havana (Feat. Young Thug),1
1451,The Used - Over And Over Again,1
1452,"Jax Jones, Martin Solveig, Madison Beer - All Day And Night (Jax Jones & Martin Solveig Present Europa)",1
1453,Andreas Moe - Ocean,1
1454,GMMCK(기믹) - Snowy,1
1455,Starley - Call On Me (Ryan Riback Remix),1
1456,라붐(LABOUM) - 상상더하기,1
1457,Hailee Steinfeld - Rock Bottom (Feat. DNCE),1
1458,지안 (ZeeAnn) - maybe maybe,1
1459,방탄소년단 - IDOL,1
1460,"Cheat Codes, Little Mix - Only You",1
1461,백현 (BAEKHYUN) - 두근거려 (Beautiful),1
1462,"Snakehips, MØ - Don`t Leave (Gryffin Remix)",1
1463,남녀공학 - Too Late (Part.1),1
1464,에릭남 (Eric Nam) - Runaway,1
1465,스윗소로우 - 가자 속초로! (Feat. Peppertones),1
1466,"앤츠 (Ants), 세이 (Weki Meki) - 너도 나처럼",1
1467,프로미스나인 - 두근두근(DKDK),1
1468,"Pharrell Williams, Camila Cabello - Sangria Wine",1
1469,Blues Explosion - Bellbottoms,1
1470,노라조 - 고등어,1
1471,Kings Of Leon - Waste A Moment,1
1472,베이비 복스 - 나 어떡해,1
1473,"Dillon Francis, Kygo - Coming Over (Feat. James Hersey) (Tiesto Remix)",1
1474,아이유 - 삐삐,1
1475,"Reik, Nicky Jam - Ya Me Entere (Urban Version)",1
1476,Chrelle - Copenhagen Race,1
1477,미쓰에이 - Bad Girl Good Girl,1
1478,Ina Wroldsen - Strongest (Alan Walker Remix),1
1479,"티아라, 초신성 - TTL (Time To Love)",1
1480,오마이걸 - WINDY DAY,1
1481,"Prince Royce, Shakira - Deja Vu",1
1482,LINKIN PARK - Battle Symphony,1
1483,B.A.P - That`s My Jam,1
1484,Felix Jaehn - Ain`t Nobody (Loves Me Better) (Feat. Jasmine Thompson),1
1485,정예원 (YEWON) - Little forest (Feat. 삼남매),1
1486,버벌진트 - 시작이 좋아 (Feat. 강민희 Of 미스에스),1
1487,John Christian - Uno,1
1488,원더걸스 - Irony (아이러니),1
1489,나인뮤지스 - 뉴스 (News),1
1490,"Craig David, Big Narstie - When The Bassline Drops (Flava D Remix)",1
1491,위키미키 (Weki Meki) - Stay with Me,1
1492,Full Crate - Son Of A Gun (Feat. Gia Koka) (Radio Mix),1
1493,SHINee (샤이니) - Ring Ding Dong,1
1494,디에이드 (The Ade) - 달콤한 여름밤,1
1495,"Rudimental, Major Lazer - Let Me Live (Feat. Anne-Marie & Mr Eazi)",1
1496,화사(Hwa Sa) - 멍청이(twit),1
1497,Dharma Bombs - Old Time Romance,1
1498,"Glockwize, Eliminate - Kill Em",1
1499,잔나비 - 뜨거운 여름밤은 가고 남은 건 볼품없지만,1
1500,Wish I Was - Here (Feat. Olivia Somerlyn),1
1501,40 - 별 헤는 밤,1
1502,김동률 - 출발,1
1503,Mariah Carey - Emotions,1
1504,King Nun - Chinese Medicine,1
1505,Coldplay - A Sky Full Of Stars,1
1506,Sigrid - Don’t Feel Like Crying,1
1507,Perlo - Call Me A Fool,1
1508,Total Ape - In a Haze,1
1509,인피니트 - Cover Girl,1
1510,"시우민 (XIUMIN), 마크 (MARK) - Young & Free",1
1511,Tom Odell - Magnetised (Secondcity Remix),1
1512,"DJ Licious, Iro - No Second Thoughts (Radio Edit.)",1
1513,Rob & Jack - I Got U,1
1514,Seeb - Breathe (Feat. Neev) (Nora En Pure Remix),1
1515,Mayer Hawthorne - The Walk,1
1516,The Vamps - Wild Heart,1
1517,Ea Kaya - Easy,1
1518,레이디스 코드 - FEEDBACK (너의 대답은),1
1519,Wolf Krew - Heart On Fire (Feat. Rebecca King),1
1520,Avicii - Ain`t A Thing (Feat. Bonn),1
1521,"Leandro Da Silva, Siwell - Lick Up (feat. Sam Stray Wood)",1
1522,브라운아이드걸스 - Love,1
1523,인피니트 - Bad,1
1524,Louisa - So Good (Alex Adair Remix),1
1525,Lily Allen - Waste (Feat. Lady Chann),1
1526,Don Omar - Encanto (Feat. Sharlene Taule),1
1527,소녀시대-태티서 (Girls` Generation-TTS) - Twinkle,1
1528,Paris Hilton - Stars Are Blind,1
1529,Alors On Danse - Alors On Danse,1
1530,블락비 (Block B) - Very Good,1
1531,Bingo Players - Nothing To Say,1
1532,핫펠트 (예은) - Wherever Together,1
1533,"Sigala, Ella Eyre, Meghan Trainor - Just Got Paid (Feat. French Montana)",1
1534,"Lauv, Troye Sivan - i`m so tired...",1
1535,"허각, Apink (에이핑크), VICTON (빅톤) - 오아시스",1
1536,GOT7 (갓세븐) - ECLIPSE,1
1537,Pink Slip - Panama City Beach (Feat. Rahn Harper),1
1538,Siv Jakobsen - Like I Used To,1
